hierarchylevel,community_unit_uid,community_code,community_unit,link_facility_name,link_facility_uid,link_facility_code,ward,ward_code,subcounty,subcounty_code,county,county_code,country
6,d2PhaMyJoOl,701324,Mukwa B Community Health Unit,Mukwa Dispensary,e1DSxw4QAH0,21822,Siboti Ward,KE_Ward_1095,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,cq79OmfGgU6,701318,Nasianda Community Health Unit,Nasianda Health Centre,HvI2Xv1NM4G,16075,Bumula Ward,KE_Ward_1090,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,MopsVJAVCt6,701317,Kimatuni B Community Health Unit,Nasianda Health Centre,HvI2Xv1NM4G,16075,Bumula Ward,KE_Ward_1090,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,UP8TOgm9RyF,701341,Ng'oli Community Health Unit,Kibuke Dispensary,T9Z9ITASXzK,15944,West Bukusu Ward,KE_Ward_1094,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,yIeu9QtVGw9,701346,Lwanja Community Health Unit,Mwomo Dispensary,h3Ym83XgjUQ,22490,West Bukusu Ward,KE_Ward_1094,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,R0tRNOrWIM1,702853,Nakhwana A Community Health Unit,Machwele Dispensary,tNO45kPRfaQ,15984,West Bukusu Ward,KE_Ward_1094,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,ROwbFCM0DDO,701334,Syombe B Community Health Unit,Kimaeti Health centre,XbRB4QvjEBy,15947,Kimaeti Ward,KE_Ward_1093,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,HQxzVLdFPAl,701344,Namatotoa B Community Unit,Khasoko Health Centre,OwaQqvBExjF,15935,Khasoko Ward,KE_Ward_1091,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,fnxVcXlTB1B,702278,Muanda A Community Health Community Health Unit,Muanda Dispensary,BvVwFPBn206,21481,South Bukusu Ward,KE_Ward_1089,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,p2aShdraVnu,600534,Siboti A  Community Health Unit,Siboti Model Health Centre,lVnCyawh28t,16124,Siboti Ward,KE_Ward_1095,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,xS45aEi4SXV,701337,Lumboka A Community Health Unit,Lunakwe Dispensary,VGOG2ml1lCH,20156,South Bukusu Ward,KE_Ward_1089,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,mfII4eKTHXk,600529,Khasoko Community Health Unit,Khasoko Health Centre,OwaQqvBExjF,15935,Khasoko Ward,KE_Ward_1091,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,t8VmutZfdyY,701325,Musakasa A Community Health Unit,Siboti Model Health Centre,lVnCyawh28t,16124,Siboti Ward,KE_Ward_1095,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,o8Sbsjjjk8m,701328,Siboti B Community Health Unit,Siboti Model Health Centre,lVnCyawh28t,16124,Siboti Ward,KE_Ward_1095,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,jMnYpU74aMX,701342,Mayanja Kibuke Community Unit,Kibuke Dispensary,T9Z9ITASXzK,15944,West Bukusu Ward,KE_Ward_1094,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,fSuq9qzHUi6,701316,Lunao Community Health Unit,Bumula Sub County Hospital,Gci6fQrejup,15825,Bumula Ward,KE_Ward_1090,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,ZOSIhK2YCmc,701322,Kabula B Community Health Unit,Kabula  Health Centre,S1i3cmxCbgX,15912,Kabula Ward,KE_Ward_1092,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,UEXIy2su5WT,701343,Namatotoa A Community Unit,Khasoko Health Centre,OwaQqvBExjF,15935,Khasoko Ward,KE_Ward_1091,Bumula Sub County,KE_SubCounty_2969,Bungoma County,KE_County_39,Kenya
6,zbGszwlSKX2,600599,Sisenye Community Health Unit,Sisenye Dispensary,MnFD3y1T1GX,16131,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,IvEgyub6Cs2,600596,Ruambwa Community Health Unit,Sirimba Dispensary,uGrCgcX6xGk,16129,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,TKxvWsqOzVx,711964,Magoye Community Health Unit,Sisenye Dispensary,MnFD3y1T1GX,16131,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,vhoixpL8vch,711971,Bukoma B Community Health Unit,Port Victoria Hospital,vqZ76KANEWN,16091,Bunyala West Ward,KE_Ward_1154,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,poHQO6XaFBY,711968,Budubusi Community Health Unit,Sisenye Dispensary,MnFD3y1T1GX,16131,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,Flz9cDgaqBb,600589,Mabinju Community Health Unit,Rukala Model Health Centre,KK9ISvjjUvP,16095,Bunyala South Ward,KE_Ward_1155,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,XBpTL5IuPHB,600586,Bulwani Community Health Unit,Bulwani Dispensary,tlqVHieBeZo,15822,Bunyala South Ward,KE_Ward_1155,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,cd44bVt2c8j,600588,Lugale Community Health Unit,Khajula Dispensary,e0PROzXHXvb,21036,Bunyala South Ward,KE_Ward_1155,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,aPdhaOmbb4i,600591,Magombe Central Community Health Unit,Mukhobola Health Centre,G4fYKBYErXO,16029,Bunyala Central Ward,KE_Ward_1152,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,aD1oVnzr7qN,600598,Siginga Community Health Unit,Port Victoria Hospital,vqZ76KANEWN,16091,Bunyala West Ward,KE_Ward_1154,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,gjm0S4HFZ0v,711966,Bukani B Community Health Unit,Port Victoria Hospital,vqZ76KANEWN,16091,Bunyala West Ward,KE_Ward_1154,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,Q5WzQPBDj8v,711962,Magombe West B Community Health Unit,Mukhobola Health Centre,G4fYKBYErXO,16029,Bunyala Central Ward,KE_Ward_1152,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,UVWqFIlf5XR,600592,Magombe East Community Health Unit,Busagwa Dispensary,vxKshylcIW5,21037,Bunyala Central Ward,KE_Ward_1152,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,zFfuGJmVyFV,600583,Bukani Community Health Unit,Port Victoria Hospital,vqZ76KANEWN,16091,Bunyala West Ward,KE_Ward_1154,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,SO3Xlls3AzC,600593,Mudembi Community Health Unit,Budalangi Dispensary,Y1wbtycY0V8,15811,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,IZUWiIRx5gn,600597,Rugunga Community Health Unit,Rukala Model Health Centre,KK9ISvjjUvP,16095,Bunyala South Ward,KE_Ward_1155,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,UOFhBdPm1g0,602274,Rukala Community Health Unit,Rukala Model Health Centre,KK9ISvjjUvP,16095,Bunyala South Ward,KE_Ward_1155,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,zqP90jdMAUr,,Obaro Community Unit,Osieko Dispensary,LWoO0Z47tGZ,17680,Bunyala South Ward,KE_Ward_1155,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,sCPnPo2MDj9,711963,Magoye Community Health Unit,Sisenye Dispensary,MnFD3y1T1GX,16131,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,Z6QugWJfFJT,711965,Bubango Community Health Uit,Sisenye Dispensary,MnFD3y1T1GX,16131,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,tsXzAx3eovo,600594,Mundere Community Health Unit,Sisenye Dispensary,MnFD3y1T1GX,16131,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,nokYdWZmbwM,600584,Bukoma Community Health Unit,Port Victoria Hospital,vqZ76KANEWN,16091,Bunyala West Ward,KE_Ward_1154,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,uuavEPHo3VS,600587,Budalangi Community Health Unit,Budalangi Dispensary,Y1wbtycY0V8,15811,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,W4KRsn3TrFM,711970,Ruambwa B,Sirimba Dispensary,uGrCgcX6xGk,16129,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,KuVHzumM0gC,600590,Magombe West Community Health Unit,Mukhobola Health Centre,G4fYKBYErXO,16029,Bunyala Central Ward,KE_Ward_1152,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,Kp1F4WNNveb,711969,Rukala B Community Health Unit,Rukala Model Health Centre,KK9ISvjjUvP,16095,Bunyala South Ward,KE_Ward_1155,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,N0J23K6ZvTe,600585,Bulemia Community Health Unit,Sisenye Dispensary,MnFD3y1T1GX,16131,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,KuViI2qujL6,711961,Mudembi B Community Health Unit,Budalangi Dispensary,Y1wbtycY0V8,15811,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,xakJxu0JfeO,711967,Namabusi Community Health Unit,Rukala Model Health Centre,KK9ISvjjUvP,16095,Bunyala South Ward,KE_Ward_1155,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,q3wKyHIxuyp,711926,Budalang'i B,Budalangi Dispensary,Y1wbtycY0V8,15811,Bunyala North Ward,KE_Ward_1153,Bunyala Sub County,KE_SubCounty_2973,Busia County,KE_County_40,Kenya
6,G2jmoLEmluk,711360,HADAMA CU,Hadama Dispensary,eNk2Eu2v03i,27635,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,rlfd0xpWDQe,701507,Konoramadha Community Health Unit,Madogo Health Centre,VzKk9IOkE2W,11533,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,yP8fs1v3IYr,708325,Nanighi Community Unit,Nanighi Dispensary (Tana River),zwT75XZ5bYP,11699,Chewele Ward,KE_Ward_96,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,FG6oFiKtW7u,708326,Walsorea Community Unit,Walsorea Dispensary,Lt7z4760yX7,27634,Bura Ward,KE_Ward_97,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,F6OOVYdJsB1,708324,Mbalambala Community Unit,Mbalambala Dispensary,tYtTS1NxbBe,11588,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,VbhfQ9K5GdO,703191,Areri Community Health Unit,Madogo Health Centre,VzKk9IOkE2W,11533,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,yzLDpBy2Orb,708365,Korati Community Unit,Hadama Dispensary,eNk2Eu2v03i,27635,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,lCazdRc6vJ1,701496,Biskidera Community Health Unit,Bura Sub County  Hospital,SWfFxTZ0VGG,11264,Bura Ward,KE_Ward_97,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,w2eOPDL6T2V,701503,Madogo B. Community Health Unit,Madogo Health Centre,VzKk9IOkE2W,11533,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,z0me8FY2ppi,708369,Anole Community Unit,Madogo Health Centre,VzKk9IOkE2W,11533,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,xxiwAX2ljb7,703192,Ziwani Community Health Unit,Mororo Dispensary,HfT5PebLOf5,23319,Sala Ward,KE_Ward_99,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,cSW0owwRuB5,701499,Chewele Community Health Unit,Chewele Dispensary,VMkinArVTDQ,11284,Chewele Ward,KE_Ward_96,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,SH9GnZqkr2E,701497,Meti Community Health Unit,Meti Dispensary,q9gM1Yfwh8Z,17079,Bura Ward,KE_Ward_97,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,amxum6LzmJO,701508,Mororo Community Health Unit,Mororo Dispensary,HfT5PebLOf5,23319,Sala Ward,KE_Ward_99,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,DxlXqQQQ680,708572,Kamaguru community Unit,Boka Dispensary,OUu8TuY2nqL,17072,Bangale Ward,KE_Ward_98,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,fx2hKdHHZ2x,701495,Bura Community Health Unit,Bura Sub County  Hospital,SWfFxTZ0VGG,11264,Bura Ward,KE_Ward_97,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,O25lz4uOy8O,701498,Sabukia Community Health Unit,Sabukia Dispensary (Tana North),rd4KXqEd0Ep,23320,Bura Ward,KE_Ward_97,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,ChFvWR3aEZR,703193,Wange Community Health Unit,Bangali Dispensary,D42FRdqN4Jy,11242,Bangale Ward,KE_Ward_98,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,mOaPmQFNkte,708322,Buwa  Community Unit,Buwa Dispensary,y4UeLYVmWHZ,17081,Bangale Ward,KE_Ward_98,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,JRUVg2UN7Sd,701510,Sala Community Health Unit,Sombo Dispensary,zcimVankk22,11804,Sala Ward,KE_Ward_99,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,WbXomjErwz3,708336,Bawama Community Unit,Nanighi Dispensary (Tana River),zwT75XZ5bYP,11699,Chewele Ward,KE_Ward_96,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,XL53ez0krKB,701509,Sombo Community Health Unit,Sombo Dispensary,zcimVankk22,11804,Sala Ward,KE_Ward_99,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,bX7hlBMGJiD,,Nanighi Community Unit,Nanighi Dispensary (Tana River),zwT75XZ5bYP,11699,Chewele Ward,KE_Ward_96,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,pjeDdpLOnAV,701501,Bilbil Community Health Unit,Bilbil Dispensary (Bura ),OWYJzhfJmXs,23321,Bura Ward,KE_Ward_97,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,MCGitYXKLq8,701511,Bangali Community Health Unit,Bangali Dispensary,D42FRdqN4Jy,11242,Bangale Ward,KE_Ward_98,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,Qi0xMN1wvsn,701505,Maramtu Community Health Unit,Madogo Health Centre,VzKk9IOkE2W,11533,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,FXHVtoUPYRC,708321,Buwa  Community Unit,Buwa Dispensary,y4UeLYVmWHZ,17081,Bangale Ward,KE_Ward_98,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,LTT47dQkRui,701512,Boka Wells Community Health Unit,Boka Dispensary,OUu8TuY2nqL,17072,Bangale Ward,KE_Ward_98,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,i1kRJiTLg4s,708339,Balaneka community unit,Bangali Dispensary,D42FRdqN4Jy,11242,Bangale Ward,KE_Ward_98,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,HFWMUuCBbOc,701504,Madogo A. Community Health Unit,Madogo Health Centre,VzKk9IOkE2W,11533,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,uZjTvwphlVs,703190,Wadesa Community Health Unit,Chewele Dispensary,VMkinArVTDQ,11284,Chewele Ward,KE_Ward_96,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,C5H8kLzUQ5g,,Dakanotu Community Unit,Charidende CDF Dispensary,rtJdSxqYplv,11281,Chewele Ward,KE_Ward_96,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,Amj1uWbxhHi,708344,Vango Community Unit,Madogo Health Centre,VzKk9IOkE2W,11533,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,LRv95FLiDUu,701506,Mlanjo Community Health Unit,Mlanjo Dispensary,TaFv14A2EPb,11635,Madogo Ward,KE_Ward_100,Bura Sub County,KE_SubCounty_3249,Tana River County,KE_County_4,Kenya
6,VgkzVCNLuW5,703991,Monoru Community Health Unit,Mabasi Dispensary,ewhgUXk4YBV,15105,Kisiara Ward,KE_Ward_950,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,fxFjkzKnoIE,703994,Ngesumin Community Health Unit,Chepterwo Dispensary,BYXiwFP8CcL,14370,Litein Ward,KE_Ward_954,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,IXJaO0ptnCX,703965,Cheplanget Community Health Unit,Cheplanget Dispensary,fxMTpmQn1Qs,14353,Cheplanget Ward,KE_Ward_955,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,rmmwKa0dLmA,602461,Tiriitab Moita Community Health Unit,Kenene Dispensary,WjhjTLIS2V2,14827,Cheplanget Ward,KE_Ward_955,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,dykdu1KcGQp,703974,Nganaset Community Health Unit,Kapkatet District Hospital,GOhRziVaDUw,14706,Kapkatet Ward,KE_Ward_956,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,EmlMlAl5QiB,703995,Ngesumin Community Health Unit,Chepterwo Dispensary,BYXiwFP8CcL,14370,Litein Ward,KE_Ward_954,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,nwJ6I4knZjH,704635,Kalaacha Community Health Unit,Kalaacha Dispensary,e7MYm1LjA3C,14657,Litein Ward,KE_Ward_954,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,Dnv8Gw9qDew,703985,Kaptororgoi Community Health Unit,Kabitungu Dispensary,XOoJyLUlTMq,14622,Chemosot Ward,KE_Ward_953,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,Tp8eDIIemOp,703978,Chebitet Community Health Unit,Sosit Dispensary,OazZ7QPI7xv,15618,Kapkatet Ward,KE_Ward_956,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,n5smSHfsuXR,703958,Roret Community Health Unit,Roret Sub-District Hospital,t5ezj03HWYj,15498,Kisiara Ward,KE_Ward_950,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,U5n3skyzrNT,703923,Butiik Community Health Unit,Cheplanget Dispensary,fxMTpmQn1Qs,14353,Cheplanget Ward,KE_Ward_955,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,psQ8EW0hKcV,703960,Mosore Community Health Unit,Mosore Dispensary,REWRimKizOG,15228,Kisiara Ward,KE_Ward_950,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,LsdfxIMbggd,602458,Sosit Community Health Unit,Sosit Dispensary,OazZ7QPI7xv,15618,Kapkatet Ward,KE_Ward_956,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,xB1xYOSQiR5,602493,Kipwastuiyo Community Health Unit,Kipwastuiyo Health Centre,jlIvgmGm0gR,14935,Cheplanget Ward,KE_Ward_955,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,YkHwBP7U5nW,704672,Mabasi Community Health Unit,Mabasi Dispensary,ewhgUXk4YBV,15105,Kisiara Ward,KE_Ward_950,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,K8fu4IUxvqr,703993,Ngesumin Community Health Unit,Chepterwo Dispensary,BYXiwFP8CcL,14370,Litein Ward,KE_Ward_954,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,o6sLOlo4DVd,703998,Kabitungu Community Health Unit,Kabitungu Dispensary,XOoJyLUlTMq,14622,Chemosot Ward,KE_Ward_953,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,WsaNidw5a7D,703976,Itoik Community Health Unit,Kapkatet District Hospital,GOhRziVaDUw,14706,Kapkatet Ward,KE_Ward_956,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,EEU1Dx9Xvqe,703973,Chematich Community Health Unit,Kapkatet District Hospital,GOhRziVaDUw,14706,Kapkatet Ward,KE_Ward_956,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,SmVms90jTVP,703970,Arokyet Community Health Unit,Kipwastuiyo Health Centre,jlIvgmGm0gR,14935,Cheplanget Ward,KE_Ward_955,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,pql2dNTwicU,602494,Kapkisiara Community Health Unit,Kapkisiara Dispensary,H7gQUeop420,14718,Tebesonik Ward,KE_Ward_951,Bureti Sub County,KE_SubCounty_3025,Kericho County,KE_County_35,Kenya
6,NdmXRvOpsC5,600621,Shikunga Community Health Unit,Shikunga Health Centre,VymFeOiKKGv,16111,Marenyo-shianda Ward,KE_Ward_1034,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,aKuIOc1R5P6,700814,Shishebu Community Health Unit,Eshibembe HealthCentre,b0dYs7Od6bO,24686,Marama South Ward,KE_Ward_1036,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,kq59rYin3TE,700830,Bukhoko Community Health Unit,Mabole Health Centre,dkDsAHgijLc,17297,Marenyo-shianda Ward,KE_Ward_1034,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,XD8P9o3BkjI,600619,Shiatsala Community Health Unit,Manyala Sub County Hospital,Jq3sWm3tMJy,15999,Marama South Ward,KE_Ward_1036,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,G2XKpsKhhZc,700820,Iranda Community Health Unit,Iranda Health Centre,XGZfxVpbX5c,18939,Marama West Ward,KE_Ward_1032,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,PlNCQxWhSLJ,700812,Manyika Community Health Unit,Shisaba Dispensary,fB3xG06tgRu,16118,Marama West Ward,KE_Ward_1032,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,gIHtXbQbHkv,600622,Shiyiro Community Health Unit,Butere Sub County Hospital,OVV0fHS7fux,15836,Marama Central Ward,KE_Ward_1033,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,R4IblByPpzi,700811,Mwirunya Community Health Unit,Shisaba Dispensary,fB3xG06tgRu,16118,Marama West Ward,KE_Ward_1032,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,QIcvQjwnKub,600624,Shirembe Community Health Unit,Butere Sub County Hospital,OVV0fHS7fux,15836,Marama Central Ward,KE_Ward_1033,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,IHT1cEZ4Vxq,600625,Shirotsa Community Health Unit,Butere Sub County Hospital,OVV0fHS7fux,15836,Marama Central Ward,KE_Ward_1033,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,nRLpkPbZmc1,700833,Bukolwe Community Health Unit,Shitsitswi Health Centre,DN1DpNnTw3q,16121,Marama Central Ward,KE_Ward_1033,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,x72AhBvAkOJ,700828,Eshikomere Community Health Unit,Lukohe Health Centre,ZhDOwErGfV4,17298,Marama North Ward,KE_Ward_1035,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,U5NP3YRhUDZ,600615,Lunza Community Health Unit,Shisaba Dispensary,fB3xG06tgRu,16118,Marama West Ward,KE_Ward_1032,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,JoVjXYJlwzm,700813,Emukangu Community Health Unit,Shisaba Dispensary,fB3xG06tgRu,16118,Marama West Ward,KE_Ward_1032,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,tYwHeLSnHyb,600616,Masaba Community Health Unit,Masaba Dispensary,QR2K4k8VKF1,16715,Marama South Ward,KE_Ward_1036,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,CFET7bpqNHU,600607,Bumamu Community Health Unit,Shisaba Dispensary,fB3xG06tgRu,16118,Marama West Ward,KE_Ward_1032,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,xoEU7mbzqqP,600611,Ibokolo  A Community Health Unit,Shitsitswi Health Centre,DN1DpNnTw3q,16121,Marama Central Ward,KE_Ward_1033,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
6,fITBqKlKMj4,700821,Ematende Community Health Unit,Emaira Dispensary,GIFeW39NUTr,25697,Marama West Ward,KE_Ward_1032,Butere Sub County,KE_SubCounty_3014,Kakamega County,KE_County_37,Kenya
